10000
117.199.24.19        	               5
167.206.4.141        	             261
207.190.70.29        	              10
78.187.196.46        	              14
38.132.204.150       	             224
203.170.64.140       	               3
170.223.88.202       	               5
205.251.199.182      	             688
111.3.113.203        	               7
193.38.119.40        	              13
173.252.168.89       	               4
186.221.99.120       	               4
31.216.148.11        	              48
185.152.44.92        	               9
186.125.114.187      	              14
205.251.193.244      	             678
95.70.200.56         	              16
190.51.8.113         	               8
85.25.128.128        	             183
88.248.170.140       	               4
59.94.170.204        	               4
156.154.67.160       	            1515
95.6.23.154          	              26
24.93.50.6           	             163
104.47.33.100        	              27
202.78.117.106       	               3
112.22.247.176       	              33
37.229.184.6         	               7
24.89.163.226        	              20
117.207.224.173      	               3
201.179.62.191       	               5
208.66.218.145       	               5
190.3.201.126        	               5
37.6.245.152         	               9
52.216.225.210       	             576
208.108.11.75        	               2
106.110.184.119      	              10
34.202.84.26         	            1482
173.245.58.225       	             168
205.251.194.223      	             441
177.130.241.242      	               6
96.118.176.141       	             251
180.153.10.167       	             292
205.251.194.151      	             502
181.22.46.91         	               5
190.177.41.165       	               6
194.8.148.2          	               2
74.218.180.86        	              20
205.251.196.79       	             741
168.195.230.153      	               5
69.252.244.131       	             291
71.252.0.228         	             167
74.251.232.20        	              20
176.9.146.200        	             475
157.56.52.17         	               7
80.28.229.151        	              13
190.246.33.57        	               8
159.178.32.136       	            2359
36.80.23.7           	               3
119.93.91.180        	             123
151.101.50.29        	            1440
38.140.43.50         	              12
181.95.171.192       	               4
209.236.113.55       	              10
216.67.120.159       	              13
205.251.195.89       	             134
112.26.226.164       	               4
206.54.76.251        	               3
61.160.71.70         	              17
186.206.253.81       	               4
92.154.5.65          	              38
78.187.132.205       	              17
72.234.255.229       	               2
146.20.132.255       	             140
75.167.254.14        	               2
75.142.49.144        	              18
36.73.93.116         	               4
189.102.37.103       	               6
180.183.110.133      	               2
216.113.128.131      	               4
116.49.75.185        	              10
108.49.116.127       	             450
103.71.53.169        	              21
186.42.116.90        	               4
200.146.127.206      	              15
186.129.138.3        	               5
159.178.108.186      	            2673
179.41.165.132       	              11
185.89.218.232       	             189
90.18.211.30         	               4
221.210.214.163      	               9
159.178.114.157      	             215
69.193.161.242       	              20
181.142.197.129      	               2
199.30.25.24         	              54
175.153.251.248      	              72
94.236.26.33         	              84
45.115.99.38         	               6
52.44.219.182        	             270
182.68.210.245       	              24
117.222.14.242       	               6
96.10.12.102         	              20
200.103.202.99       	               7
52.58.63.240         	             927
189.155.251.163      	              10
42.62.20.154         	              62
159.178.102.235      	             700
189.11.82.215        	               2
121.222.112.118      	               6
8.247.82.204         	             171
79.9.36.206          	               2
13.32.246.40         	             847
107.20.165.6         	             309
109.183.142.135      	              20
59.95.227.111        	               9
14.200.221.22        	               4
64.94.107.58         	             108
79.109.10.77         	               2
27.32.114.87         	               4
209.126.123.11       	              12
38.88.209.162        	              20
112.198.101.138      	            1046
201.254.78.63        	               4
201.180.124.148      	               4
64.50.185.67         	               4
85.194.0.134         	               4
36.150.250.163       	               8
183.131.67.235       	               2
80.244.137.155       	               4
73.244.159.86        	             196
186.109.157.147      	              12
209.84.3.7           	               9
42.4.133.226         	              16
179.60.213.118       	              35
155.255.1.130        	               4
54.230.193.238       	             828
178.157.81.146       	               9
207.58.242.90        	              20
69.42.126.188        	             973
66.235.157.4         	             753
177.68.147.47        	               9
133.130.48.124       	             568
179.254.187.229      	               3
5.56.37.36           	               4
65.26.128.105        	              10
66.253.219.180       	               8
107.77.217.186       	             144
156.154.100.5        	             719
117.207.94.234       	               5
123.112.104.65       	              19
52.23.148.133        	             124
137.229.15.22        	               9
52.34.28.172         	             576
223.65.188.219       	              20
191.32.88.232        	              10
212.96.55.12         	               4
96.48.250.70         	               2
24.129.113.1         	             356
106.69.94.152        	               5
37.6.174.67          	               8
52.87.161.57         	              39
193.234.229.106      	               6
176.33.13.201        	              11
108.214.163.14       	             569
69.89.74.100         	             117
108.87.169.171       	            1656
45.58.118.202        	              90
77.236.20.4          	              13
92.44.113.86         	              19
126.159.242.63       	               2
36.150.127.175       	              16
78.47.252.153        	              18
219.142.240.234      	               2
66.249.84.15         	             694
54.192.161.14        	             931
107.77.222.171       	            1034
62.210.16.9          	              22
204.155.145.198      	             100
88.247.224.17        	               9
159.178.109.75       	              99
107.77.220.50        	             359
177.35.74.208        	               4
108.12.221.31        	              20
23.29.82.38          	               8
36.149.110.50        	              12
96.47.115.65         	               3
69.136.120.58        	            1266
190.123.118.131      	               6
205.251.196.32       	             533
82.127.211.95        	              15
67.20.63.85          	            1004
66.235.147.238       	            1940
54.240.197.68        	              13
54.161.122.24        	              56
174.0.192.199        	               2
34.202.69.17         	              57
65.52.108.237        	             685
197.49.56.188        	               7
204.13.251.132       	             912
81.228.11.214        	               2
205.251.194.111      	             962
41.42.198.212        	               3
108.174.3.174        	             352
101.53.223.88        	               2
209.148.131.103      	              48
66.249.93.64         	               2
223.101.40.116       	               2
198.176.166.187      	              34
34.210.63.234        	              97
75.174.86.177        	               2
12.160.50.5          	            1782
60.184.81.211        	              35
124.170.205.85       	               6
190.50.217.155       	               4
182.58.119.48        	               4
171.125.80.108       	               6
23.218.74.104        	             125
108.190.238.230      	             110
85.106.7.78          	              10
54.192.81.93         	              53
182.133.209.197      	               2
223.65.4.102         	              12
70.37.154.24         	             326
149.111.148.27       	            5421
77.234.44.24         	             171
24.77.144.186        	             206
63.141.200.71        	               8
113.21.125.100       	               2
201.193.197.106      	             219
69.147.205.74        	               7
178.156.131.11       	              10
159.178.141.58       	             329
69.74.217.99         	              20
36.76.181.43         	               2
86.21.75.0           	               5
27.151.116.18        	              18
182.16.173.242       	             223
107.77.240.42        	             926
159.178.129.91       	            6783
104.56.178.199       	               6
126.211.174.132      	               4
12.107.45.66         	               4
179.191.8.138        	               4
184.160.74.224       	               4
217.72.49.24         	              13
95.164.67.214        	               5
128.227.241.246      	             123
85.98.93.136         	              12
12.8.181.4           	             189
13.112.127.158       	               9
122.7.187.128        	               6
117.223.56.232       	               8
96.3.179.71          	              20
50.244.200.253       	               2
88.104.99.105        	               4
203.81.93.151        	               6
52.206.176.175       	            4293
204.232.170.252      	             214
173.215.16.123       	               7
72.21.91.141         	             795
54.231.184.232       	             170
119.162.11.165       	               8
24.222.71.98         	               6
69.171.228.112       	               8
208.54.16.119        	             140
159.178.116.130      	             828
37.142.115.239       	              10
218.72.20.85         	               2
107.15.55.218        	             126
159.178.129.112      	            7011
107.77.217.235       	             586
203.177.246.11       	              10
88.235.31.142        	              11
52.85.35.187         	             194
186.247.213.151      	               2
205.251.192.51       	             929
155.247.165.61       	             140
209.234.234.43       	             385
72.37.154.181        	             960
60.242.46.173        	              10
199.36.95.168        	               8
79.9.202.126         	               9
174.45.89.182        	             142
157.55.240.71        	             246
203.206.16.58        	              10
63.118.72.238        	              20
98.231.28.185        	             834
96.95.111.241        	              10
61.153.83.234        	             338
67.208.76.27         	             241
162.243.30.83        	             172
207.46.163.10        	             655
66.87.148.253        	             595
78.153.212.176       	              14
199.195.170.64       	              12
108.176.21.58        	              20
52.205.181.128       	             282
188.3.24.74          	               7
95.227.167.42        	               7
205.251.195.5        	            2078
66.87.149.102        	            1532
163.44.76.190        	             215
174.227.11.68        	            1344
72.183.81.43         	             104
117.212.65.94        	               8
1.1.219.31           	               8
66.102.6.177         	             673
202.46.53.195        	             712
24.129.108.43        	             266
190.214.89.77        	               3
205.251.195.35       	            1648
111.37.142.166       	               2
208.78.71.7          	             543
190.152.141.151      	               2
54.165.163.96        	             110
197.44.221.95        	              12
213.155.156.183      	              30
151.74.36.46         	               6
54.191.184.182       	             110
208.78.71.5          	            3580
68.234.73.253        	               3
77.31.32.52          	               2
192.226.155.101      	               8
189.187.125.61       	               9
52.7.146.227         	               2
181.21.136.48        	               4
191.209.41.155       	               4
46.152.154.19        	               2
188.68.48.243        	             363
54.230.163.151       	             584
24.39.33.222         	              20
94.31.29.248         	            4112
204.13.251.11        	             609
69.46.36.7           	             260
73.236.13.81         	             438
200.62.146.210       	            2717
71.183.36.22         	              20
75.250.73.219        	               2
23.103.131.16        	             334
209.170.216.2        	              82
174.227.1.22         	             866
76.96.84.129         	             675
66.87.149.160        	             635
86.221.214.80        	              23
199.44.221.1         	             181
79.12.43.70          	               6
122.164.109.36       	              20
113.61.78.130        	               4
174.227.135.40       	            3648
142.165.10.152       	               2
66.249.66.78         	             521
209.85.213.145       	             216
82.193.76.134        	               2
52.176.1.85          	             126
185.117.185.2        	               9
177.5.201.84         	               5
167.206.211.250      	              21
63.76.42.199         	              26
181.113.182.175      	              10
86.135.63.189        	               2
107.218.116.179      	              86
91.176.169.23        	              30
36.151.85.209        	              20
88.231.119.224       	              18
194.146.106.106      	             460
213.248.171.136      	               9
107.20.190.197       	               2
181.26.148.167       	               4
23.208.129.247       	             108
24.37.244.178        	               2
172.58.200.12        	               8
58.53.186.86         	              42
201.82.59.250        	               7
104.153.12.35        	              10
103.197.105.110      	              27
116.50.82.30         	              32
192.41.69.5          	               4
194.39.131.82        	              56
72.14.246.1          	              80
199.241.175.101      	              10
85.200.247.35        	              12
152.204.39.12        	              27
81.225.83.82         	               8
52.52.107.244        	              49
190.104.166.3        	               9
153.108.64.1         	               6
89.141.226.130       	               9
52.4.54.1            	             122
181.49.47.214        	               7
68.232.203.115       	             561
204.80.159.6         	             280
78.186.248.38        	               6
181.113.181.107      	              17
86.0.211.115         	             594
185.3.2.46           	               2
190.211.163.92       	             263
36.151.81.0          	              16
198.2.131.27         	             293
67.72.99.137         	              80
146.185.140.68       	             148
195.50.140.53        	               4
190.48.34.246        	               6
95.235.58.56         	              14
217.237.150.89       	              17
104.192.162.223      	               6
192.146.243.80       	              14
218.23.106.24        	              16
82.116.249.194       	              10
205.251.194.34       	             610
72.21.202.62         	             588
175.111.142.117      	               7
184.59.220.20        	             104
191.242.72.26        	               4
82.178.92.177        	               9
162.208.22.35        	             893
109.156.168.106      	               7
72.183.39.222        	              12
69.58.42.90          	               4
81.92.87.76          	              32
79.43.13.143         	               5
205.201.129.102      	             650
217.19.48.80         	              63
27.145.176.246       	               4
190.177.151.248      	              14
54.230.22.157        	             320
132.147.72.172       	              15
173.209.173.2        	               4
185.86.152.230       	              16
91.218.195.1         	               2
159.178.28.24        	             468
134.134.139.76       	            2763
59.88.248.30         	               4
69.14.142.225        	               2
203.118.242.92       	             136
67.77.174.250        	            3431
52.19.41.82          	              41
45.55.96.63          	              41
107.77.217.55        	            1724
109.51.89.39         	              14
208.75.123.235       	             608
66.87.148.40         	             490
51.255.65.18         	             124
210.187.198.248      	               7
173.194.95.136       	              43
167.78.198.181       	               8
184.73.252.144       	              50
64.94.107.12         	              14
113.17.140.224       	              17
117.88.229.95        	              55
66.87.149.170        	             212
54.198.199.166       	               9
212.9.87.140         	               5
82.53.70.110         	               2
177.0.220.167        	              10
76.69.172.69         	              20
67.195.93.153        	             139
180.169.63.21        	              12
205.251.195.14       	            1599
92.56.72.46          	              15
77.90.192.52         	               4
98.70.189.61         	             534
108.27.84.219        	              58
74.88.213.169        	              20
134.236.137.162      	               6
99.243.107.232       	               2
201.176.234.65       	               4
192.82.134.30        	            1451
159.178.118.30       	            3006
216.87.128.210       	              12
78.84.31.83          	              11
167.89.31.176        	             160
95.70.255.55         	               3
79.107.229.197       	              12
112.3.205.15         	              12
74.125.155.202       	              27
82.221.131.209       	            4673
51.255.65.41         	             124
181.196.203.78       	               2
120.2.111.81         	               3
185.46.78.14         	             868
52.202.103.180       	             577
189.139.16.9         	               2
98.212.3.76          	               2
74.125.44.86         	             109
198.72.111.37        	               2
12.217.125.116       	               4
208.38.164.130       	              12
183.87.237.0         	               6
96.47.122.201        	               4
153.164.157.32       	               2
167.89.65.30         	             196
43.227.132.115       	              16
187.78.151.111       	               2
36.150.26.126        	              17
41.38.113.200        	               9
177.202.135.181      	               3
195.222.32.10        	              21
50.35.170.37         	               3
192.229.210.150      	             146
86.98.197.121        	               2
59.178.211.252       	             302
8.0.26.143           	              17
205.251.198.93       	             619
216.69.185.42        	             367
59.101.161.135       	              14
95.65.223.24         	               2
96.89.178.74         	               7
109.242.253.87       	               6
174.227.134.73       	            2049
66.87.148.190        	             384
98.18.150.191        	            6714
223.65.142.64        	               8
180.173.204.174      	               6
94.76.106.154        	              92
168.96.255.73        	               6
83.235.72.182        	              37
221.200.210.172      	              33
191.53.79.112        	               2
51.255.65.23         	             200
170.84.159.122       	               4
209.251.130.31       	             204
186.177.220.48       	               2
199.87.255.78        	              15
8.253.61.133         	               8
108.58.10.35         	              20
70.79.8.145          	               4
198.181.116.5        	             541
168.77.204.141       	              23
61.140.113.66        	             316
174.128.1.15         	              15
58.167.59.66         	             932
34.205.104.161       	             798
104.255.100.156      	             603
50.202.172.8         	               6
203.130.50.2         	             525
66.68.156.191        	               8
193.108.91.232       	              62
174.114.57.128       	               4
52.9.151.173         	             105
216.58.194.205       	              24
128.227.33.28        	            3634
8.12.202.133         	               4
212.2.221.75         	              10
27.208.27.128        	               6
36.151.40.190        	              16
69.120.82.114        	              20
190.109.66.142       	               9
109.176.209.38       	               6
54.192.205.173       	             179
167.88.20.91         	               4
98.158.218.121       	               4
121.40.0.62          	               3
95.9.79.166          	             116
192.151.110.230      	               9
40.97.153.170        	             339
38.71.2.218          	              40
212.113.23.139       	               2
40.83.21.197         	             603
107.23.11.190        	             214
104.92.12.53         	            5000
36.150.11.21         	              24
68.8.219.213         	             612
201.76.77.228        	               7
23.218.72.195        	              72
174.227.12.205       	             768
24.25.31.120         	             224
173.197.199.145      	             149
159.178.120.176      	            1464
71.9.44.132          	             112
36.150.7.86          	              12
61.145.209.229       	               2
194.0.1.14           	              94
70.187.86.77         	              38
178.33.214.223       	            5946
117.174.50.42        	              18
187.41.53.238        	               8
117.193.190.230      	               6
31.215.65.250        	               2
68.65.61.125         	               5
45.57.9.1            	             469
194.20.0.24          	               4
142.134.47.101       	               2
205.251.194.79       	             557
79.157.76.1          	               8
216.15.64.156        	               7
52.205.212.90        	             366
96.57.83.34          	              20
180.116.51.32        	              47
204.194.237.15       	             297
222.91.57.50         	               4
185.103.208.31       	             130
179.214.52.76        	               6
210.213.201.70       	               3
212.4.138.185        	              18
212.227.17.4         	            5356
189.81.193.241       	              21
15.240.34.3          	              84
79.159.49.77         	               2
90.207.224.82        	              12
66.175.131.21        	              18
13.32.246.71         	             610
52.207.130.155       	            2537
36.150.118.175       	               8
12.105.192.105       	              20
159.178.136.202      	             229
217.182.132.77       	             376
34.192.137.235       	             495
199.19.6.23          	             117
131.94.69.36         	             137
140.186.191.165      	               6
23.125.12.247        	            2584
117.221.102.31       	               4
128.227.46.225       	             698
159.178.10.32        	             348
112.210.47.169       	              42
159.178.105.31       	              73
83.66.76.88          	              24
159.178.133.51       	              93
52.2.117.3           	             166
205.251.199.142      	             819
209.190.45.201       	              16
103.61.64.131        	               8
95.151.116.107       	               4
79.53.237.173        	               3
104.195.80.2         	              58
89.64.233.202        	              12
162.235.28.105       	               7
202.86.187.115       	               8
69.252.71.193        	             585
50.87.144.157        	               4
50.200.76.132        	             728
172.249.151.25       	             416
80.147.157.154       	              10
96.118.60.164        	             706
66.102.8.133         	             275
23.76.192.19         	             493
177.221.109.23       	               7
94.236.85.24         	              28
200.101.210.80       	               4
174.227.3.126        	             609
35.164.61.204        	              25
208.109.255.1        	             402
201.179.134.38       	               6
213.14.168.236       	               7
181.67.59.130        	               4
217.160.81.134       	              15
50.57.237.188        	             424
66.151.232.80        	             505
47.216.89.139        	             240
190.151.59.101       	               2
66.249.66.131        	              66
173.192.82.196       	             484
62.244.1.146         	             238
206.41.197.212       	            1952
205.251.195.175      	             593
63.150.163.52        	            3906
41.178.3.135         	               6
204.225.145.121      	              16
103.213.192.50       	               6
59.67.64.13          	             123
124.115.135.71       	               4
200.49.2.202         	              24
77.76.172.120        	               7
79.34.212.28         	               2
202.46.53.165        	             102
189.211.234.136      	               4
66.87.80.240         	             140
119.95.205.161       	               2
77.49.75.176         	               2
61.140.11.223        	              24
52.44.188.87         	             105
80.10.201.107        	               2
159.178.96.156       	            4992
67.242.87.38         	               6
198.245.89.70        	            6296
186.178.173.246      	               7
110.137.39.159       	               9
36.153.47.80         	              12
125.85.30.169        	               2
101.108.228.36       	               8
152.101.198.75       	             216
52.55.157.156        	              42
173.245.59.62        	              42
118.78.36.235        	               4
205.251.194.208      	             567
159.178.110.102      	              49
188.86.157.160       	               2
99.45.220.112        	            1514
208.109.255.8        	             401
78.10.210.224        	               2
218.58.225.84        	              95
124.120.97.33        	               8
193.150.84.163       	              10
64.30.240.250        	               6
69.124.252.67        	              20
223.65.191.80        	               8
74.125.9.88          	              50
138.0.19.17          	              18
133.139.20.51        	              11
180.254.178.118      	               4
88.13.107.253        	               4
98.175.167.76        	               2
109.246.173.24       	              12
222.139.69.90        	               4
17.173.254.52        	              34
52.73.232.160        	               6
83.254.237.224       	               2
218.12.228.254       	             670
45.126.41.160        	               4
89.242.194.21        	               2
52.73.61.178         	              82
205.251.198.66       	             876
188.239.7.162        	             210
12.121.117.219       	             540
177.201.75.20        	               6
68.100.174.128       	              10
218.61.132.123       	               2
82.166.42.51         	              13
107.20.50.221        	              56
63.148.206.71        	             976
216.203.47.69        	               2
107.77.217.12        	             394
34.225.204.20        	             351
72.32.117.189        	              74
45.41.60.14          	            1162
205.233.56.17        	             136
12.50.154.130        	              10
125.117.248.94       	               2
159.178.128.213      	             536
203.132.83.64        	               2
23.15.52.8           	             964
218.30.103.163       	              46
222.172.204.99       	               6
65.202.204.39        	               6
50.25.180.252        	              74
109.182.178.51       	               4
201.49.230.151       	               2
173.237.248.123      	               9
205.251.198.140      	             677
36.151.19.159        	              32
107.77.215.8         	              44
66.87.148.35         	             974
70.185.100.194       	             913
174.227.14.63        	             856
104.16.114.57        	             964
164.132.161.20       	             628
104.254.150.9        	            1563
117.194.139.176      	               3
192.251.111.64       	            3105
5.36.137.249         	               6
205.251.198.117      	             549
69.12.108.52         	              28
78.242.93.209        	               2
159.178.112.27       	            1303
115.176.228.99       	               6
172.58.169.154       	            4354
120.29.65.217        	               4
187.227.193.83       	             624
182.69.25.109        	               4
54.209.178.180       	             532
208.67.216.21        	             177
117.140.18.156       	               4
70.185.103.36        	               8
74.125.176.201       	             124
205.152.132.24       	              69
173.9.138.50         	              15
177.130.177.187      	               2
62.169.214.47        	               4
222.128.55.224       	               8
205.251.192.192      	             822
64.59.135.147        	               5
179.183.120.60       	              10
175.139.124.51       	               2
202.46.54.94         	             512
54.175.48.80         	              35
112.247.175.126      	              23
75.107.114.223       	               8
42.124.106.36        	               6
190.179.183.239      	               7
193.150.84.240       	             228
181.142.58.59        	               3
67.209.83.64         	              10
172.56.37.254        	            1110
131.94.68.171        	             155
87.0.242.39          	               4
100.43.81.143        	             685
216.205.24.10        	             519
179.210.228.140      	               9
122.252.238.129      	               6
62.251.229.71        	              15
218.24.126.6         	               8
198.160.127.57       	              44
176.74.72.6          	              11
73.1.216.83          	               9
166.173.60.230       	             130
52.205.58.79         	             148
85.99.243.41         	               7
221.110.32.71        	               2
128.227.128.23       	             880
87.138.191.171       	              20
96.53.25.30          	               4
117.200.161.94       	               3
74.209.250.12        	             218
86.128.124.251       	             786
70.177.155.62        	              46
189.249.192.83       	             107
201.87.213.254       	               8
107.77.221.68        	             902
203.144.207.2        	               6
202.46.51.199        	             186
82.127.181.6         	              21
92.86.37.161         	               2
60.221.117.83        	               2
189.107.252.182      	               3
213.40.180.222       	            1180
174.227.132.210      	             517
174.227.128.15       	             154
198.143.61.129       	             193
195.245.247.151      	               2
89.161.65.145        	               5
205.251.192.7        	             340
213.151.96.2         	             344
201.110.7.216        	               2
205.210.218.252      	              16
99.72.55.41          	              88
70.184.28.154        	             944
174.35.87.66         	             176
108.172.198.133      	               2
68.105.28.139        	             126
159.178.102.233      	              55
174.238.140.224      	             672
186.130.58.205       	               8
54.205.198.200       	             286
54.82.152.4          	             204
213.164.226.205      	              22
208.66.216.160       	             101
88.247.84.160        	               5
195.192.224.186      	               7
79.41.132.1          	              10
54.231.176.184       	             952
205.251.194.233      	             867
74.125.42.136        	             216
88.236.255.126       	               7
189.31.83.185        	              15
36.151.71.100        	              20
23.253.207.203       	             400
205.251.198.144      	             889
85.97.11.29          	              15
75.114.89.227        	             584
172.11.74.56         	             128
101.226.33.218       	              10
51.255.71.122        	             189
201.24.61.6          	              23
98.217.213.123       	               2
120.144.28.59        	               6
49.146.223.170       	               2
184.51.101.13        	               8
181.211.206.226      	               3
74.125.74.5          	             100
205.251.197.156      	             389
104.131.53.252       	             620
112.203.151.129      	               2
78.189.215.234       	               5
109.192.8.180        	             364
66.235.141.153       	             557
59.99.75.4           	               4
37.26.2.3            	              18
70.175.231.148       	              20
187.187.220.110      	              14
67.209.84.237        	               5
100.12.148.77        	               2
54.175.187.149       	             733
120.150.48.64        	              20
79.117.108.197       	              42
36.71.130.117        	               2
159.178.111.194      	             103
36.151.62.190        	              20
198.108.233.7        	             262
65.254.224.161       	               8
72.12.204.169        	             522
208.73.58.23         	               2
112.19.238.17        	               4
61.1.240.188         	               7
179.217.149.29       	               9
54.192.205.123       	             859
144.92.197.222       	              10
171.79.105.223       	               7
5.44.205.162         	               7
27.10.198.10         	               4
191.112.227.6        	               8
186.58.157.23        	               5
220.240.86.19        	               4
81.155.92.64         	               2
110.227.96.240       	               8
209.85.128.170       	              48
197.50.18.245        	               3
36.151.81.75         	              24
141.149.254.79       	              20
124.114.255.37       	               2
178.255.173.53       	               6
117.173.212.18       	               4
66.110.192.50        	               8
159.178.108.49       	             107
144.255.94.187       	              10
52.203.123.156       	              52
181.112.112.71       	               2
67.148.176.188       	              10
178.32.155.115       	             271
66.249.70.8          	             964
23.60.12.144         	             125
95.70.255.163        	              13
60.12.243.110        	              28
177.54.128.44        	              73
186.135.25.140       	              14
159.178.117.74       	             888
96.67.117.13         	              20
36.149.229.196       	              12
195.206.121.11       	              15
89.115.128.165       	               8
54.235.39.125        	             170
70.177.125.220       	               6
94.255.172.40        	               9
118.172.242.37       	               9
128.227.111.65       	            4878
140.98.193.128       	             127
96.242.212.136       	             106
75.61.111.147        	               6
107.77.215.219       	             682
54.191.184.114       	             116
174.227.130.98       	             190
104.76.232.7         	               4
109.98.242.114       	               8
205.251.194.177      	             374
88.9.214.147         	               2
185.31.204.31        	               2
69.162.139.9         	               4
218.23.188.27        	              18
189.13.14.44         	              15
78.186.38.63         	               5
103.70.130.162       	              10
62.16.170.207        	               9
193.92.3.4           	              36
181.26.10.237        	              14
173.239.212.25       	              54
180.251.31.133       	               2
73.211.196.46        	               2
91.191.170.177       	              19
117.196.161.12       	               9
181.196.220.192      	               2
146.74.216.99        	              55
208.89.15.153        	            1034
89.47.98.132         	               5
74.92.90.156         	              20
95.5.14.130          	              10
212.200.247.165      	             132
104.192.56.127       	               7
201.103.4.16         	             468
12.121.118.59        	             180
213.222.77.163       	               4
36.151.5.221         	              32
62.169.71.66         	               4
108.170.79.18        	              20
174.205.17.117       	             920
36.151.80.4          	              24
69.172.161.104       	               2
27.33.34.78          	               5
46.32.109.235        	              66
37.45.242.127        	               2
168.195.230.141      	              10
66.150.223.119       	             215
206.210.122.242      	               2
124.105.99.100       	               4
68.199.49.3          	              20
27.200.82.5          	              12
62.47.153.58         	              25
45.27.13.127         	               2
192.35.210.7         	              42
184.153.57.78        	               5
150.199.1.10         	              12
17.188.166.18        	              50
187.55.67.217        	               3
67.85.71.192         	               2
113.122.55.32        	              27
187.255.234.218      	               3
75.115.215.127       	               2
191.255.198.51       	               2
159.178.128.145      	             559
112.3.204.181        	              36
46.2.241.199         	               2
63.142.214.124       	               4
182.68.19.19         	               5
168.241.221.101      	               4
52.218.144.34        	               8
137.204.24.118       	              12
186.133.255.139      	               9
8.253.139.138        	               6
202.46.48.203        	             146
64.94.1.174          	             646
204.136.10.40        	             484
103.24.96.6          	               6
184.182.232.5        	            1886
73.208.180.31        	               2
71.3.254.222         	             292
208.100.180.130      	            1640
216.21.232.160       	               4
186.150.164.122      	               2
180.110.165.120      	               3
190.214.92.233       	               3
23.204.30.134        	             543
190.51.55.104        	              11
204.61.216.33        	              54
190.166.168.99       	              60
121.224.165.212      	              20
181.211.179.104      	               2
88.234.255.240       	              11
107.77.222.37        	             918
81.182.132.50        	              12
107.77.220.142       	             934
192.221.138.136      	              34
69.35.188.199        	             153
192.99.16.57         	              60
112.225.184.48       	              12
172.58.56.231        	               4
36.150.83.203        	              20
83.255.224.69        	               4
52.84.80.12          	             640
70.211.6.131         	            1540
198.2.138.170        	             102
124.185.199.185      	               4
184.178.242.249      	             678
216.58.219.67        	            5122
192.152.132.232      	             914
69.63.188.102        	             237
35.190.151.98        	            5524
66.185.104.7         	               4
1.30.3.21            	               9
103.85.101.24        	             140
174.77.234.138       	             792
159.127.187.36       	              36
74.208.236.26        	             900
159.178.96.89        	            2775
83.154.21.160        	               2
201.176.225.249      	              10
108.241.52.115       	             926
66.102.7.183         	              20
96.87.98.10          	              20
190.113.158.104      	             184
34.196.49.236        	             561
84.250.179.159       	               2
54.240.13.6          	             106
222.165.160.136      	              47
171.6.143.83         	               2
200.11.86.99         	               3
208.85.64.193        	             577
74.125.186.77        	             124
79.119.68.96         	               2
198.235.217.133      	               6
204.232.236.160      	             136
98.20.187.142        	             484
67.106.251.130       	              90
62.196.77.53         	               8
223.65.190.37        	               8
88.198.231.2         	               4
200.13.249.221       	               4
23.21.83.14          	             153
131.253.34.251       	             557
67.63.204.2          	             284
23.21.250.23         	             277
74.124.198.209       	             112
209.37.78.3          	              10
173.245.58.166       	              46
119.120.64.191       	              11
54.164.99.27         	              36
180.127.80.199       	               7
158.140.219.85       	             106
49.38.0.66           	               2
205.251.194.88       	             355
187.58.65.21         	               9
173.178.143.117      	             420
49.35.20.4           	               9
37.34.77.156         	             176
68.234.232.114       	              48
186.0.54.101         	              10
54.165.13.121        	             528
186.50.60.129        	               7
107.155.41.234       	              25
66.119.64.28         	              22
35.166.8.52          	             128
36.151.86.164        	              12
17.253.12.125        	             197
81.19.232.103        	               4
71.14.0.190          	               3
172.58.171.125       	             959
199.87.2.4           	            3555
49.189.17.8          	               4
39.182.118.146       	               4
200.40.53.6          	               7
137.99.251.252       	               8
110.249.221.130      	              36
14.223.55.237        	               9
82.246.96.128        	               3
87.217.121.137       	               6
69.116.126.115       	              20
40.107.5.43          	               2
8.27.250.5           	               6
41.82.153.193        	               2
165.124.145.163      	               8
54.192.205.116       	             121
199.167.137.48       	               2
185.98.225.199       	              13
128.227.88.170       	             571
36.149.175.103       	               8
73.107.140.213       	               9
69.25.32.7           	              13
87.0.44.101          	               5
159.178.104.40       	             389
199.83.135.89        	             610
67.131.160.42        	              27
2.31.21.156          	               4
162.245.120.19       	             874
159.178.122.55       	            1655
186.135.37.178       	               6
73.224.42.241        	            8910
50.49.155.42         	              20
23.44.86.111         	             491
